y_true,y_pred
1.1894368746857689,1.12418890136844
0.4867509226094613,0.4812857296261127
0.6212101753250275,0.6185741215418071
0.39312600310227686,0.4040605306467122
1.2071935641888691,1.1978931659575924
0.5837273864331475,0.616960712902679
0.3354170451414876,0.29624836239375685
1.1159089452581723,1.0450515688271684
0.5850682542767696,0.6213202815206154
0.8329152930289773,0.8440229288983729
0.298678951500749,0.27497167961876806
1.3365534790899762,1.2817281364024526
0.8633430976579569,0.9086016108855938
0.7983806018222651,0.7811497009595343
1.108351453999397,0.974139848365005
0.09323816850943048,0.1013024038603911
1.0425611472014331,0.8830832810309907
0.6029473352112696,0.507661008587716
0.5487862689204159,0.5501513061488217
0.39759750163806706,0.3498002258134208
0.7688106812050547,0.7304534127578529
0.34032405062005444,0.36446618242273154
0.6093774285027603,0.6199969407830033
0.6120699438526173,0.5863792042609675
0.6426722669687657,0.6605851170209017
0.15819953388092767,0.1541613862826796
0.08072064453658398,0.11209889403754986
1.2506847330972255,1.2736151410005743
0.7755448389325793,0.7689516576935435
1.0441840159252724,1.1071295863610877
0.3831626807223893,0.3428289616119605
0.9482557710569106,0.9341711705461668
0.4127066535006703,0.4072678887223166
0.04421201626680115,0.060496143372436584
0.4486115419690888,0.47555840656217635
1.0907376449859558,0.9757679916608888
0.6380772363739214,0.6261454528406258
0.6394249039154847,0.6285022022491331
0.376876467364086,0.33227976022731914
0.8428442242559213,0.8515744820447212
0.13006150205779776,0.13144379768883535
0.33752650316148086,0.30114664216700104
0.7396048089493361,0.7152721611026522
0.18090523778420636,0.15273901067121465
0.08244332544588392,0.05968589353549897
0.24286224916804683,0.226422506837121
0.7408372815336179,0.7401721715589619
0.27993641596789953,0.30234927282404095
1.0288736924674746,1.0985487891289085
0.9890402373730072,1.0169608901214149
0.45849423310152754,0.4615773020180193
0.5209261842249451,0.52992670441058
0.6979263485955883,0.7071012628752247
0.3817780957910041,0.34392232188620353
0.7568910491722758,0.7919149628590331
0.8663922558715923,0.8665032945784917
1.2776604755204988,1.237227845474322
0.25288364291132004,0.2340159442894292
0.9772427879927459,0.958477594728834
1.2968813043955925,1.1972685880978635
0.31420700956011266,0.3495163813137375
0.9568941335933224,0.9991273523778591
0.6495983585881308,0.6221475988194205
0.24833995291707145,0.23719215248976774
0.7208875574447011,0.7512006955814912
0.26207139257740886,0.22764253735940687
0.2400052145656549,0.21337962926144316
0.6682923434307269,0.7228515479169011
0.24388450141237075,0.20410337623865438
0.8322646682816329,0.8693345517174462
1.0820802051280975,1.1112771918968907
0.7569250588276017,0.7475200977626804
0.5498003827622682,0.549731925744376
1.2971045291161227,1.226712812173068
0.528426926082828,0.5112660198942619
0.5201510110124252,0.5202953287226422
0.7784032544582375,0.8145773802758098
1.1738589229072327,1.0970563123645731
0.20087356595789743,0.16394334483931677
0.5959556196033121,0.5634126091919961
0.248921732092088,0.24115005348217755
1.2487055316703,1.183527698040734
0.6338246013756164,0.6297443100607265
1.0432133723753403,1.028260262213173
0.9991865126238848,1.009604495154271
0.8442197053584307,0.8820978218460901
1.1926514137722104,1.1544275571370757
0.4665100655953377,0.49302034606755685
0.464572873880624,0.3887989088718158
0.8666756924636787,0.9001290308893428
0.4378900225453046,0.46229938585509295
0.824923856482355,0.8275334217111313
0.2357941003629979,0.22996502502112037
0.44533163781202023,0.4374517930597359
1.3043046232501552,1.1851762802263672
1.0673142461289893,1.0340461666871223
0.4551670159125528,0.45741094248540404
0.7664844204241443,0.8270591516226404
1.2203605132269688,1.1857138868209867
0.9680546200906023,0.9779756860624159
0.00987565919454404,0.08363190828144132
0.700191613949584,0.7449566197053068
0.7209662958845064,0.7361301140473681
0.4444995720997708,0.4333540534969679
0.8461660903966727,0.8773247455219003
0.26610867119523407,0.24760776609933532
0.25536303858556847,0.2220211462602272
0.2546571831766839,0.2664275686600768
0.15097486423904707,0.14520115922845023
0.3129217267279242,0.29596813533077637
0.43075178723973856,0.4044382929753433
1.0112879405582416,0.9774896981359785
1.14904615178417,1.1905385655137044
1.0914138742197492,1.042972011704513
0.30187750197959007,0.3211487461037953
1.1374621526440851,1.1311142336460263
0.32190328620082825,0.29599981817790255
0.7326757347434119,0.6954071568936089
0.09867894080294085,0.13437154800037202
0.6541146328156755,0.6550997102912323
0.7357026804081911,0.7412209763732326
0.7019782001875816,0.7324321704957604
0.08192326939476918,0.11062499405996298
0.31428225534329807,0.34887444493627867
0.7044431480134105,0.7308345920205436
0.6956160514065679,0.7234588329864322
1.0252878160832903,1.0449276878048583
1.032486582422809,1.0300324427498437
0.800294919482571,0.7353337676994744
0.745476483329188,0.7412489232332772
0.736841079109379,0.7094265154204246
1.0335787397418748,1.0368252164270777
0.6038150752347924,0.6267923002715106
0.05412627143135488,0.09752410483961713
1.0917114166084823,1.0594180873982362
0.5866676892773892,0.6075459871876636
1.0036414829484372,0.9834931468778968
0.1017075106651013,0.0945832006139038
1.1620387345569583,1.0853161610842963
1.0401678175081892,1.086863900469226
0.4927159483561172,0.38629954119338983
1.169543710838706,1.1956820360895217
0.3550113393789267,0.3458518143173555
1.2992841415730028,1.3068993154547117
0.10921724217480829,0.16034158426340517
0.7537789212549159,0.7858168822391207
0.25610803646050656,0.23356464793137366
1.3219522495591298,1.213216391415341
1.1130879356896395,1.0522901967564582
0.2708033931237862,0.28403878471713095
