z
0.06615085176140968
0.2648550098769443
0.3171749556459157
0.8406468299476877
0.701883947016753
0.936875856642075
0.06226460831749158
0.07256589545495264
0.3833108425876796
-2.1304983875956367
0.5722684839812537
-0.19332035176394585
-0.0873509857789133
-2.669392846540997
0.35008858102786905
0.30791510800237837
0.027785896320537424
0.759953855784488
-0.7182020763288796
0.02991966048743346
0.28716736846945223
-0.22514981047695323
-0.7805247483972354
0.3476308745016554
-0.14348468076921764
0.14488672486158152
0.04944092103104786
0.15615442638927263
-0.4965975439752665
-0.25166870413279213
-0.9906876339904356
0.3261521646342902
-0.5003419248674142
0.47634924947618773
1.355621141258968
-2.734085917575514
-0.0696583025549877
-0.33041557101745755
0.42478236318269147
0.03323341577831883
-0.3376212794055541
0.1857608497814476
0.36705383430275507
-0.3676359621175244
-0.10052084510376949
0.17730749897442263
-0.18289698170979266
-2.735275512767171
-0.43857559124566714
-0.612276042636688
-0.40625569509254134
-0.034373038079442676
-0.7615211969109705
0.3095231214793148
0.28046663707997443
0.30036740411722385
-0.5053604008064085
0.4267589605947021
0.1993039836429116
-0.29895499418061183
0.2971557412426174
0.31769636106546006
-0.4098326026735466
0.4753787591734336
-0.4038145111359293
0.5786470781457587
-0.0527250258543521
-0.09627721968699458
1.2975177018700004
-0.055921523213918814
0.035427231024146084
0.27686615259351993
-0.5661008074786608
-0.5002428726159632
0.10187543474433085
-0.35970704187921393
0.0024200927343961073
0.7608135881388556
0.11058595986687565
0.03359014790935652
-0.9365844076301926
-0.4019839441205288
-0.08410245931816467
0.15735948241213155
-0.041243118993789976
0.13293416578974435
-0.5121434464293529
-1.426784872892162
0.13560868032492168
-0.019758905164417574
0.17496330394060386
-0.13793140361557862
0.04892458725554057
0.8045421662986317
0.04669883565015557
-0.49898362764052656
0.3852191984983196
-0.2628100205155692
0.24262081803019656
-0.09424602828053333
-0.6502192229368929
-0.2511513078638332
0.526620774442563
0.22058668771596301
-0.059177966750442575
-0.04654751669692252
0.41863299522757513
-1.12252415282257
-0.02827845345505934
-1.0180784746812765
0.12500092951760208
0.48748907237186756
0.056812996122071545
-0.3461081534989714
0.7285964867754244
-0.13924495763655412
-0.6466826615434951
0.3431343498164287
0.5203728885877597
0.3153785926516006
-0.250239489863806
-0.005156547241752787
0.38876675229355356
0.26230173932472134
0.2516613795413459
-0.7664659191800091
-0.22954887392892903
-0.24955889040964319
-0.27152938102011204
0.1206028030919583
-0.018521656935151426
-0.1760119908696142
0.11739955933172766
-1.1887512070237551
0.8503623574608481
-0.10649417659604292
0.6918064945735578
-0.4473129230909056
-0.0665309001849699
0.33813580935528026
0.8881608316119234
0.3951762114055426
0.1167272164800319
-0.19993616246787854
-0.1955600448968493
0.0011407000054447552
-0.039327742351998436
-0.07091512931014254
-0.7457047482252234
-0.5286672257007561
